---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.FileName = "..\Input\SampleBVH-output-euler-rightarm.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile7.WristAbduction
2.584717117845118e+000 -6.154601963585065e-001 1.966396259803043e-001 -5.235987755982798e-001 -1.236316866081899e-001 -9.341238869042629e-002 1.426324871157125e-001 3.023293618301747e-001 6.545326605108492e-001 5.446143336108578e-001 1.574478576386002e-001
2.588749437710438e+000 -6.149608369280905e-001 1.964592162889738e-001 -5.235987755982812e-001 -1.184466272045366e-001 -9.680011441145120e-002 1.435999381627023e-001 3.082071418569418e-001 6.520296560940501e-001 5.455649689352793e-001 1.589060093275464e-001
2.592781757575758e+000 -6.144471372249528e-001 1.962624451159367e-001 -5.235987755982836e-001 -1.132376906232084e-001 -1.002392425880808e-001 1.446340894495696e-001 3.141384221365295e-001 6.496517771194089e-001 5.463706439056368e-001 1.603835624170707e-001
2.596814077441077e+000 -6.139205471351653e-001 1.960483676720677e-001 -5.235987755982847e-001 -1.080023964050709e-001 -1.037208336947951e-001 1.457371658379236e-001 3.201152136199320e-001 6.474157577775241e-001 5.470254056148596e-001 1.618715289511314e-001
2.600846397306397e+000 -6.133825255336559e-001 1.958159024337296e-001 -5.235987755982863e-001 -1.027383624264959e-001 -1.072352612714412e-001 1.469108595906565e-001 3.261291343412518e-001 6.453371918875174e-001 5.475241202445433e-001 1.633606589534432e-001
2.604878717171717e+000 -6.128345106795179e-001 1.955638755505635e-001 -5.235987755982883e-001 -9.744338151546339e-002 -1.107723398253626e-001 1.481563050733128e-001 3.321714513269845e-001 6.434302611469573e-001 5.478625741173158e-001 1.648415950987879e-001
2.608911037037037e+000 -6.122778928764237e-001 1.952910707219333e-001 -5.235987755982889e-001 -9.211549777196426e-002 -1.143214649050670e-001 1.494740623668057e-001 3.382331276350705e-001 6.417074804831540e-001 5.480375732102703e-001 1.663050399688550e-001
2.612943356902357e+000 -6.117139906632430e-001 1.949962847419680e-001 -5.235987755982900e-001 -8.675308242067437e-002 -1.178717640294452e-001 1.508641096363071e-001 3.443048725060565e-001 6.401794597493007e-001 5.480470404142399e-001 1.677419352854973e-001
2.616975676767677e+000 -6.111440321667192e-001 1.946783882137242e-001 -5.235987755982896e-001 -8.135490796159406e-002 -1.214122557688164e-001 1.523258446864963e-001 3.503772003588495e-001 6.388546879040183e-001 5.478901064893709e-001 1.691436430229803e-001
2.621007996632997e+000 -6.105691430397343e-001 1.943363896333814e-001 -5.235987755982896e-001 -7.592021846251607e-002 -1.249320132923397e-001 1.538580963300453e-001 3.564405068486714e-001 6.377393493836865e-001 5.475671893071894e-001 1.705021137499665e-001
2.625040316498317e+000 -6.099903414281480e-001 1.939695004179947e-001 -5.235987755982900e-001 -7.044879427249606e-002 -1.284203301170511e-001 1.554591448856293e-001 3.624851617961332e-001 6.368371738618244e-001 5.470800586388505e-001 1.718100358530079e-001
2.629072636363636e+000 -6.094085394373178e-001 1.935771963977011e-001 -5.235987755982894e-001 -6.494100898731481e-002 -1.318668827451771e-001 1.571267500786920e-001 3.685016090697768e-001 6.361493203228681e-001 5.464318844697926e-001 1.730609658669323e-001
2.633104956228956e+000 -6.088245501871976e-001 1.931592680399794e-001 -5.235987755982876e-001 -5.939787420709730e-002 -1.352618755348830e-001 1.588581853377551e-001 3.744804607861709e-001 6.356743138794198e-001 5.456272632737846e-001 1.742494352763217e-001
2.637137276094276e+000 -6.082390995402744e-001 1.927158525435422e-001 -5.235987755982865e-001 -5.382106694062760e-002 -1.385961493878998e-001 1.606502788894228e-001 3.804125769894433e-001 6.354080643027853e-001 5.446722155681982e-001 1.753710230174075e-001
2.641169595959596e+000 -6.076528416232483e-001 1.922474474554632e-001 -5.235987755982841e-001 -4.821293776104541e-002 -1.418612452704756e-001 1.624994624289256e-001 3.862891267571986e-001 6.353439798075758e-001 5.435741541252797e-001 1.764223873174708e-001
2.645201915824916e+000 -6.070663773383005e-001 1.917549114691053e-001 -5.235987755982814e-001 -4.257650214255992e-002 -1.450494272743776e-001 1.644018269868387e-001 3.921016296730353e-001 6.354731632052492e-001 5.423418294672242e-001 1.774012616508132e-001
2.649234235690236e+000 -6.064802751474437e-001 1.912394587699924e-001 -5.235987755982796e-001 -3.691541918006935e-002 -1.481536760523163e-001 1.663531840380413e-001 3.978419797544180e-001 6.357846646368635e-001 5.409852604336614e-001 1.783064252779418e-001
2.653266555555556e+000 -6.058950932583181e-001 1.907026503722848e-001 -5.235987755982772e-001 -3.123396102584830e-002 -1.511676610895704e-001 1.683491291862204e-001 4.035024558094167e-001 6.362657698181806e-001 5.395156542787802e-001 1.791376565975394e-001
2.657298875420875e+000 -6.053114018225374e-001 1.901463831310915e-001 -5.235987755982747e-001 -2.553697509883079e-002 -1.540856969208313e-001 1.703851055989634e-001 4.090757198517472e-001 6.369023095492834e-001 5.379453182456659e-001 1.798956751395949e-001
2.661331195286195e+000 -6.047298032505551e-001 1.895728761059801e-001 -5.235987755982710e-001 -1.982984083702188e-002 -1.569026889436022e-001 1.724564640215319e-001 4.145548037280481e-001 6.376789752582684e-001 5.362875635323485e-001 1.805820775384329e-001
2.665363515151515e+000 -6.041509489207537e-001 1.889846538996989e-001 -5.235987755982687e-001 -1.411842286857912e-002 -1.596140757633049e-001 1.745585163261243e-001 4.199330889279686e-001 6.385796247430218e-001 5.345566009473215e-001 1.811992691448396e-001
2.669395835016835e+000 -6.035755515011666e-001 1.883845266222570e-001 -5.235987755982652e-001 -8.409022080169581e-003 -1.622157732395132e-001 1.766865808425770e-001 4.252042891081067e-001 6.395875687497035e-001 5.327674256875006e-001 1.817503878706962e-001
2.673428154882155e+000 -6.030043929057252e-001 1.877755663034282e-001 -5.235987755982630e-001 -2.708325636505471e-003 -1.647041229869081e-001 1.788360190176931e-001 4.303624406100942e-001 6.406858341704816e-001 5.309356885249539e-001 1.822392184937090e-001
2.677460474747475e+000 -6.024383279470633e-001 1.871610798499575e-001 -5.235987755982610e-001 2.976642891440173e-003 -1.670758478716215e-001 1.810022631629807e-001 4.354018983763080e-001 6.418573981200014e-001 5.290775531431011e-001 1.826701021117625e-001
2.681492794612795e+000 -6.018782836127011e-001 1.865445783590145e-001 -5.235987755982583e-001 8.638572273144796e-003 -1.693280164018734e-001 1.831808351096443e-001 4.403173341961507e-001 6.430853884954595e-001 5.272095423500334e-001 1.830478452690899e-001
2.685525114478114e+000 -6.013252540893708e-001 1.859297416396344e-001 -5.235987755982565e-001 1.426991118674681e-002 -1.714580145641494e-001 1.853673563536174e-001 4.451037395228388e-001 6.443532557467484e-001 5.253483756371189e-001 1.833776256341509e-001
2.689557434343434e+000 -6.007802916950833e-001 1.853203760448297e-001 -5.235987755982552e-001 1.986291541196050e-002 -1.734635209586414e-001 1.875575507268689e-001 4.497564354887309e-001 6.456449265561877e-001 5.235107978352218e-001 1.836648884369160e-001
2.693589754208754e+000 -6.002444935628334e-001 1.847203640514272e-001 -5.235987755982541e-001 2.540969527521075e-002 -1.753424823017458e-001 1.897472401224179e-001 4.542710877004991e-001 6.469449457017837e-001 5.217133985320555e-001 1.839152339800905e-001
2.697622074074074e+000 -5.997189841013617e-001 1.841336055450555e-001 -5.235987755982536e-001 3.090226308967448e-002 -1.770930894981007e-001 1.919323335250545e-001 4.586437226873112e-001 6.482386056091777e-001 5.199724249878006e-001 1.841343009359776e-001
2.701654393939394e+000 -5.992048942192700e-001 1.835639527203992e-001 -5.235987755982541e-001 3.633257952585356e-002 -1.787137562668742e-001 1.941088104100642e-001 4.628707479900496e-001 6.495120616597250e-001 5.183035937660856e-001 1.843276480817705e-001
2.705686713804714e+000 -5.987033389106170e-001 1.830151415352681e-001 -5.235987755982543e-001 4.169259749611576e-002 -1.802031025273045e-001 1.962727003448197e-001 4.669489794186004e-001 6.507524315229749e-001 5.167219073873191e-001 1.845006363367223e-001
2.709719033670034e+000 -5.982153943207462e-001 1.824907222352705e-001 -5.235987755982563e-001 4.697430215787812e-002 -1.815599447995945e-001 1.984200601991067e-001 4.708756742702697e-001 6.519478741147274e-001 5.152414832486336e-001 1.846583169492015e-001
2.713751353535354e+000 -5.977420747534562e-001 1.819939906823189e-001 -5.235987755982585e-001 5.216974592535562e-002 -1.827832956221375e-001 2.005469496822041e-001 4.746485667643003e-001 6.530876426605581e-001 5.138754018604241e-001 1.848053330639593e-001
2.717783673400673e+000 -5.972843102098667e-001 1.815279220083719e-001 -5.235987755982612e-001 5.727107809930598e-002 -1.838723720316891e-001 2.026494064173831e-001 4.782659046489465e-001 6.541621118509322e-001 5.126355785071954e-001 1.849458372194875e-001
2.721815993265993e+000 -5.968429254994396e-001 1.810951082595200e-001 -5.235987755982634e-001 6.227056972198519e-002 -1.848266102126590e-001 2.047234228477005e-001 4.817264862417413e-001 6.551627860348420e-001 5.115326592868006e-001 1.850834240399549e-001
2.725848313131313e+000 -5.964186219325397e-001 1.806977021337415e-001 -5.235987755982685e-001 6.716063463970445e-002 -1.856456827312640e-001 2.067649274315660e-001 4.850296930259480e-001 6.560822949786177e-001 5.105759434203367e-001 1.852210797193617e-001
2.729880632996633e+000 -5.960119622633505e-001 1.803373697359350e-001 -5.235987755982725e-001 7.193384714898032e-002 -1.863295171680698e-001 2.087697718284422e-001 4.881755126147260e-001 6.569143776094755e-001 5.097733357476892e-001 1.853611512164961e-001
2.733912952861953e+000 -5.956233595662057e-001 1.800152557659447e-001 -5.235987755982769e-001 7.658295618749644e-002 -1.868783162534761e-001 2.107337253962456e-001 4.911645520537246e-001 6.576538531805735e-001 5.091313306498559e-001 1.855053339684944e-001
2.737945272727273e+000 -5.952530711382064e-001 1.797319641303761e-001 -5.235987755982829e-001 8.110089665069475e-002 -1.872925773588318e-001 2.126524786657233e-001 4.939980432562987e-001 6.582965852605341e-001 5.086550246105768e-001 1.856546735364734e-001
2.741977592592593e+000 -5.949011985457710e-001 1.794875559380531e-001 -5.235987755982887e-001 8.548079906920214e-002 -1.875731081014799e-001 2.145216571156134e-001 4.966778392873747e-001 6.588394452748689e-001 5.083481539272823e-001 1.858095786262078e-001
2.746009912457912e+000 -5.945676942016027e-001 1.792815654160065e-001 -5.235987755982947e-001 8.971599870400770e-002 -1.877210377035229e-001 2.163368448957800e-001 4.992063999437445e-001 6.592802753895659e-001 5.082131547897912e-001 1.859698452090665e-001
2.750042232323232e+000 -5.942523739393890e-001 1.791130321242482e-001 -5.235987755983014e-001 9.380004502019190e-002 -1.877378261441265e-001 2.180936165917011e-001 5.015867688651188e-001 6.596178464794957e-001 5.082512423111214e-001 1.861346898444974e-001
2.754074552188552e+000 -5.939549343382548e-001 1.789805450668285e-001 -5.235987755983074e-001 9.772671302109459e-002 -1.876252728204824e-001 2.197875741195061e-001 5.038225456157952e-001 6.598518082074401e-001 5.084625038718458e-001 1.863027896137860e-001
2.758106872053872e+000 -5.936749729049025e-001 1.788822918151285e-001 -5.235987755983143e-001 1.014900183503522e-001 -1.873855261455255e-001 2.214143846971333e-001 5.059178529502253e-001 6.599826278828415e-001 5.088460012299225e-001 1.864723296053003e-001
2.762139191919192e+000 -5.934120088731550e-001 1.788161046455570e-001 -5.235987755983211e-001 1.050842379800188e-001 -1.870210951613743e-001 2.229698155485312e-001 5.078772967306391e-001 6.600115152003625e-001 5.093998764587124e-001 1.866410612194253e-001
2.766171511784512e+000 -5.931652852357205e-001 1.787794402862548e-001 -5.235987755982967e-001 1.085038017609155e-001 -1.865349752840253e-001 2.244497402863351e-001 5.097061079122386e-001 6.599404547694413e-001 5.101212189995383e-001 1.868060352586950e-001
2.770203831649832e+000 -5.929346400228535e-001 1.787696243662391e-001 -5.235987755982969e-001 1.117438540473263e-001 -1.859301997433470e-001 2.258502448078055e-001 5.114093132210247e-001 6.597716432276063e-001 5.110071374183338e-001 1.869650341261880e-001
2.774236151515152e+000 -5.927192587664975e-001 1.787835254211747e-001 -5.235987755982960e-001 1.147995277849332e-001 -1.852105342031623e-001 2.271675242471945e-001 5.129928367139064e-001 6.595081351811889e-001 5.120533965316456e-001 1.871145949272262e-001
2.778268471380471e+000 -5.925185100870658e-001 1.788177700038136e-001 -5.235987755982976e-001 1.176664817103525e-001 -1.843800016864310e-001 2.283979673566040e-001 5.144626327126566e-001 6.591532997228278e-001 5.132554876929167e-001 1.872514703004357e-001
2.782300791245791e+000 -5.923317468737442e-001 1.788686818097904e-001 -5.235987755982985e-001 1.203408185740922e-001 -1.834429755805073e-001 2.295381474968539e-001 5.158247919056233e-001 6.587109109683877e-001 5.146084511604072e-001 1.873723528401918e-001
2.786333111111111e+000 -5.921583085597910e-001 1.789322849711699e-001 -5.235987755982987e-001 1.228191152833644e-001 -1.824041363525918e-001 2.305848337641051e-001 5.170854376219888e-001 6.581851527593323e-001 5.161069231050512e-001 1.874739379130712e-001
2.790365430976431e+000 -5.919975224535347e-001 1.790043269498547e-001 -5.235987755982998e-001 1.250984412769221e-001 -1.812684071398889e-001 2.315350088427715e-001 5.182506125950485e-001 6.575806656820695e-001 5.177451566803146e-001 1.875529713511344e-001
2.794397750841751e+000 -5.918487049479029e-001 1.790803265624750e-001 -5.235987755983020e-001 1.271763637911549e-001 -1.800408705947413e-001 2.323858947513934e-001 5.193261567107746e-001 6.569026312624310e-001 5.195170185160580e-001 1.876062832042714e-001
2.798430070707071e+000 -5.917112893794404e-001 1.791556830847236e-001 -5.235987755982969e-001 1.290510616857241e-001 -1.787266729019934e-001 2.331350186078944e-001 5.203175769816357e-001 6.561569085117326e-001 5.214159550371336e-001 1.876307790428284e-001
2.802462390572391e+000 -5.915843387496450e-001 1.792256325587043e-001 -5.235987755982965e-001 1.307208365782748e-001 -1.773309338023763e-001 2.337801170866605e-001 5.212299194295607e-001 6.553500217490944e-001 5.234349992423688e-001 1.876235960891653e-001
2.806494710437710e+000 -5.914672586093333e-001 1.792855619344091e-001 -5.235987755982960e-001 1.321847758822470e-001 -1.758586618867288e-001 2.343193630319804e-001 5.220676452351012e-001 6.544894205258547e-001 5.255666629182563e-001 1.875819262252557e-001
2.810527030303030e+000 -5.913593416344042e-001 1.793309967556054e-001 -5.235987755982954e-001 1.334422732040825e-001 -1.743147057668908e-001 2.347512702055124e-001 5.228345106696095e-001 6.535833861734312e-001 5.278029520689387e-001 1.875031996615419e-001
2.814559350168350e+000 -5.912598824306788e-001 1.793577535683197e-001 -5.235987755982949e-001 1.344931023559848e-001 -1.727037466545579e-001 2.350747431878028e-001 5.235334669923825e-001 6.526410028459824e-001 5.301353393038810e-001 1.873851212207643e-001
2.818591670033670e+000 -5.911681813682511e-001 1.793620534724081e-001 -5.235987755982949e-001 1.353373820326693e-001 -1.710303386883451e-001 2.352890839446610e-001 5.241665805084048e-001 6.516720074928152e-001 5.325547672708613e-001 1.872257655966950e-001
2.822623989898990e+000 -5.910835483961803e-001 1.793406223081386e-001 -5.235987755982940e-001 1.359755443929593e-001 -1.692989908864824e-001 2.353939850828560e-001 5.247349801503560e-001 6.506865607523807e-001 5.350516652966748e-001 1.870236862342836e-001
2.826656309764310e+000 -5.910053065280913e-001 1.792907723648276e-001 -5.235987755982927e-001 1.364083113394292e-001 -1.675142768488332e-001 2.353895115100299e-001 5.252388336516958e-001 6.496949653042685e-001 5.376159702530972e-001 1.867780250707977e-001
2.830688629629630e+000 -5.909327952844641e-001 1.792104632620761e-001 -5.235987755982929e-001 1.366366808820334e-001 -1.656809560252576e-001 2.352760742779634e-001 5.256773490922001e-001 6.487073620266103e-001 5.402371446482661e-001 1.864886129826091e-001
2.834720949494949e+000 -5.908653753778659e-001 1.790983426557182e-001 -5.235987755982909e-001 1.366619242206999e-001 -1.638040913448999e-001 2.350544021997694e-001 5.260487961298189e-001 6.477334328838778e-001 5.429041899640552e-001 1.861560546940154e-001
