---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.FileName = "..\Input\SampleBVH-output-euler-leftlegtd.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SubTalarEversion
2.810527030303030e+000 4.161697983684864e-001 1.482854545053205e-001 5.583011339861055e-001 9.028296856627181e-002 -1.404995411298069e-001 7.409006992891405e-002
2.814559350168350e+000 4.167908304789090e-001 1.476690791055089e-001 5.641962810051574e-001 8.113125505343179e-002 -1.438045551722637e-001 6.606426409386698e-002
2.818591670033670e+000 4.174775452025782e-001 1.469242888180207e-001 5.692630240531241e-001 7.302384190152497e-002 -1.468550130502973e-001 5.911631784385706e-002
2.822623989898990e+000 4.182177912485189e-001 1.460556421397863e-001 5.735348589235988e-001 6.595078916289764e-002 -1.496254009085403e-001 5.325690673785763e-002
2.826656309764310e+000 4.190001600814535e-001 1.450666866393111e-001 5.770476808646052e-001 5.989857799488137e-002 -1.520977150679116e-001 4.848642347897637e-002
2.830688629629630e+000 4.198141013753008e-001 1.439600663511802e-001 5.798356605302588e-001 5.485014497148621e-002 -1.542622087801953e-001 4.479968504589536e-002
2.834720949494949e+000 4.206499678222838e-001 1.427376611516171e-001 5.819280419292747e-001 5.078498715575405e-002 -1.561176584448301e-001 4.218970979828225e-002
2.838753269360269e+000 4.214990431004113e-001 1.414008025982958e-001 5.833472530846223e-001 4.767941531424956e-002 -1.576709540866712e-001 4.064963112529173e-002
2.842785589225589e+000 4.223534553732936e-001 1.399501116915454e-001 5.841060994100468e-001 4.550657504881863e-002 -1.589377717873676e-001 4.017766853057461e-002
2.846817909090909e+000 4.232062955921586e-001 1.383860184544916e-001 5.842093530517500e-001 4.423715179329362e-002 -1.599403315759019e-001 4.077312451960288e-002
2.850850228956229e+000 4.240515452982148e-001 1.367085505318524e-001 5.836525620955944e-001 4.383951113119201e-002 -1.607077000640854e-001 4.243943590564205e-002
2.854882548821549e+000 4.248841073299531e-001 1.349174378312685e-001 5.824232150507632e-001 4.428015650180980e-002 -1.612747053935018e-001 4.518264450015975e-002
2.858914868686869e+000 4.256998136666715e-001 1.330121319667317e-001 5.805021171018860e-001 4.552412614783882e-002 -1.616810504489536e-001 4.901001835693925e-002
2.862947188552189e+000 4.264954209415595e-001 1.309918205909411e-001 5.778652313257060e-001 4.753537069055534e-002 -1.619703616362203e-001 5.392817715654224e-002
2.866979508417508e+000 4.272685861330177e-001 1.288554496641230e-001 5.744859030882710e-001 5.027709825902783e-002 -1.621891539808947e-001 5.994083670883445e-002
2.871011828282828e+000 4.280178152275478e-001 1.266017644150064e-001 5.703373810358849e-001 5.371207768127913e-002 -1.623856915374667e-001 6.704629747958438e-002
2.875044148148148e+000 4.287423557497606e-001 1.242293574396591e-001 5.653954776159625e-001 5.780288109960055e-002 -1.626087881478898e-001 7.523497382205875e-002
2.879076468013468e+000 4.294421391138332e-001 1.217368398523788e-001 5.596416180948953e-001 6.251213417152891e-002 -1.629061958653370e-001 8.448617497751056e-002
2.883108787878788e+000 4.301174757809233e-001 1.191228497992474e-001 5.530652134342384e-001 6.780256968443356e-002 -1.633234983870988e-001 9.476672851090875e-002
2.887141107744108e+000 4.307688829836585e-001 1.163862762882606e-001 5.456664694062158e-001 7.363712930379067e-002 -1.639023434235223e-001 1.060283660187592e-001
2.891173427609428e+000 4.313967667816889e-001 1.135264022654827e-001 5.374584953709392e-001 7.997890824286437e-002 -1.646789973070821e-001 1.182065536471676e-001
2.895205747474748e+000 4.320010813014744e-001 1.105430750629595e-001 5.284689390067434e-001 8.679102306826951e-002 -1.656829360885949e-001 1.312199345764220e-001
2.899238067340067e+000 4.325809660643887e-001 1.074368784855271e-001 5.187409159627867e-001 9.403640230597937e-002 -1.669356395068858e-001 1.449707102242721e-001
2.903270387205387e+000 4.331343906642459e-001 1.042093014161618e-001 5.083331018318806e-001 1.016775283064125e-001 -1.684496988754487e-001 1.593460632041314e-001
2.907302707070707e+000 4.336578515279426e-001 1.008629012446007e-001 4.973189341271040e-001 1.096761695071142e-001 -1.702283326798018e-001 1.742206107168618e-001
2.911335026936027e+000 4.341460888388961e-001 9.740142250372230e-002 4.857849195053236e-001 1.179931325335578e-001 -1.722654136543934e-001 1.894598807357256e-001
2.915367346801347e+000 4.345919978493977e-001 9.382993940015805e-002 4.738282851854819e-001 1.265880868187888e-001 -1.745459265601156e-001 2.049242903694930e-001
2.919399666666667e+000 4.349865338774318e-001 9.015491358672945e-002 4.615540126559258e-001 1.354194578907327e-001 -1.770469409477605e-001 2.204736731366480e-001
2.923431986531987e+000 4.353187655165013e-001 8.638423875102674e-002 4.490715873106760e-001 1.444444265549293e-001 -1.797389170214524e-001 2.359717150565460e-001
2.927464306397306e+000 4.355760085986530e-001 8.252723606969226e-002 4.364916428828556e-001 1.536190347013272e-001 -1.825872762935538e-001 2.512900918551274e-001
2.931496626262626e+000 4.357440432380343e-001 7.859459591119467e-002 4.239227087912471e-001 1.628984028410966e-001 -1.855541203557052e-001 2.663120406452296e-001
2.935528946127946e+000 4.358074018345233e-001 7.459825447076485e-002 4.114682293149329e-001 1.722370537827677e-001 -1.885999896863756e-001 2.809351930286103e-001
2.939561265993266e+000 4.357497144216799e-001 7.055119409012889e-002 3.992239916672011e-001 1.815893246928807e-001 -1.916855475433306e-001 2.950735548614724e-001
2.943593585858586e+000 4.355541001304645e-001 6.646715234733613e-002 3.872760556901914e-001 1.909098413999496e-001 -1.947730646063491e-001 3.086585730571218e-001
2.947625905723906e+000 4.352036040804859e-001 6.236026009915197e-002 3.756992222858185e-001 2.001540246817277e-001 -1.978275969760384e-001 3.216392616854466e-001
2.951658225589226e+000 4.346816275581032e-001 5.824459408077853e-002 3.645560702666705e-001 2.092786042536764e-001 -2.008178270931520e-001 3.339815228788813e-001
2.955690545454545e+000 4.339723515324738e-001 5.413376335070530e-002 3.538965507797200e-001 2.182421058676868e-001 -2.037165753583829e-001 3.456667332780994e-001
2.959722865319865e+000 4.330610930569636e-001 5.004052760824052e-002 3.437581317524097e-001 2.270052862775826e-001 -2.065010240102898e-001 3.566898449465999e-001
2.963755185185185e+000 4.319345918896304e-001 4.597649174689189e-002 3.341664245068451e-001 2.355314904949939e-001 -2.091526831573962e-001 3.670571754609238e-001
2.967787505050505e+000 4.305812203663054e-001 4.195189225385598e-002 3.251361955261963e-001 2.437869170864742e-001 -2.116571454914131e-001 3.767840801108801e-001
2.971819824915825e+000 4.289911177086707e-001 3.797548573566778e-002 3.166726474270784e-001 2.517407882151756e-001 -2.140036899959957e-001 3.858926721495806e-001
2.975852144781145e+000 4.271562535401844e-001 3.405453237346889e-002 3.087728530282710e-001 2.593654298503117e-001 -2.161847966313649e-001 3.944097144971635e-001
2.979884464646465e+000 4.250704268229479e-001 3.019485437873315e-002 3.014272387114343e-001 2.666362726723132e-001 -2.181956228891757e-001 4.023647549198804e-001
2.983916784511785e+000 4.227292077346774e-001 2.640094985660735e-002 2.946210318469003e-001 2.735317875245621e-001 -2.200334778556718e-001 4.097885380778950e-001
2.987949104377104e+000 4.201298324704824e-001 2.267614673187213e-002 2.883356112639089e-001 2.800333717760879e-001 -2.216973211135822e-001 4.167117126321746e-001
2.991981424242424e+000 4.172710643611239e-001 1.902277977309175e-002 2.825497248335184e-001 2.861252036821571e-001 -2.231873111592531e-001 4.231638407171277e-001
2.996013744107744e+000 4.141530371579659e-001 1.544237077268562e-002 2.772405549291992e-001 2.917940799232757e-001 -2.245044205955578e-001 4.291726913138725e-001
3.000046063973064e+000 4.107770959855699e-001 1.193579513653420e-002 2.723846208302732e-001 2.970292481315904e-001 -2.256501231924568e-001 4.347637736600375e-001
3.004078383838384e+000 4.071456483844755e-001 8.503424925101921e-003 2.679585145584491e-001 3.018222422228111e-001 -2.266261476685634e-001 4.399600586892328e-001
3.008110703703704e+000 4.032620320213886e-001 5.145244321547837e-003 2.639394754877966e-001 3.061667243410419e-001 -2.274342877622068e-001 4.447818412218783e-001
3.012143023569024e+000 3.991303975474915e-001 1.860938933839762e-003 2.603058176835975e-001 3.100583343921881e-001 -2.280762584705605e-001 4.492467081965836e-001
3.016175343434343e+000 3.947556004568415e-001 -1.350037065104059e-003 2.570372300019706e-001 3.134945470975766e-001 -2.285535916467035e-001 4.533695913406469e-001
3.020207663299663e+000 3.901430982581750e-001 -4.488414660759110e-003 2.541149705669916e-001 3.164745367990167e-001 -2.288675668611695e-001 4.571628879518897e-001
3.024239983164983e+000 3.852988542317757e-001 -7.555087167098851e-003 2.515219750132385e-001 3.189990509272601e-001 -2.290191749259070e-001 4.606366333358095e-001
3.028272303030303e+000 3.802292517257164e-001 -1.055111288762989e-002 2.492428936126928e-001 3.210702933299472e-001 -2.290091105759010e-001 4.637987046937112e-001
3.032304622895623e+000 3.749410341829042e-001 -1.347773625795212e-002 2.472640705430276e-001 3.226918204750929e-001 -2.288377760661203e-001 4.666550150297841e-001
3.036336942760943e+000 3.694411992559625e-001 -1.633643798554463e-002 2.455734563550497e-001 3.238684370766840e-001 -2.285053604330524e-001 4.692097913982705e-001
3.040369262626263e+000 3.637370237708950e-001 -1.912895321347108e-002 2.441605034865343e-001 3.246061229875712e-001 -2.280118172450338e-001 4.714656787296042e-001
3.044401582491583e+000 3.578359782911946e-001 -2.185731922472334e-002 2.430160022984006e-001 3.249119455134502e-001 -2.273569731119229e-001 4.734240317739146e-001
3.048433902356902e+000 3.517457056981592e-001 -2.452389875560224e-002 2.421319093333507e-001 3.247939866629511e-001 -2.265405900085797e-001 4.750851244478901e-001
3.052466222222222e+000 3.454739900224250e-001 -2.713139821061583e-002 2.415011608018268e-001 3.242612706039249e-001 -2.255624411328170e-001 4.764483649517502e-001
3.056498542087542e+000 3.390287040859858e-001 -2.968288517613948e-002 2.411174647485842e-001 3.233236839940786e-001 -2.244224299544503e-001 4.775125571108814e-001
3.060530861952862e+000 3.324178625530843e-001 -3.218175347225549e-002 2.409751657311281e-001 3.219919396430475e-001 -2.231204612210105e-001 4.782758065361222e-001
3.064563181818182e+000 3.256494600736143e-001 -3.463176526794531e-002 2.410689706412127e-001 3.202774576868445e-001 -2.216567875707106e-001 4.787360831208027e-001
3.068595501683502e+000 3.187315314205270e-001 -3.703699461578625e-002 2.413938336695182e-001 3.181923349690042e-001 -2.200318700781467e-001 4.788911029486389e-001
3.072627821548822e+000 3.116721037574188e-001 -3.940180168375274e-002 2.419447836683777e-001 3.157492775264963e-001 -2.182464719919256e-001 4.787385348088936e-001
3.076660141414141e+000 3.044792044139842e-001 -4.173076285628508e-002 2.427168198101965e-001 3.129615725663297e-001 -2.163015399591387e-001 4.782759151652753e-001
3.080692461279461e+000 2.971607282829251e-001 -4.402870535065651e-002 2.437046222305609e-001 3.098429383330351e-001 -2.141988462792044e-001 4.775015891412691e-001
3.084724781144781e+000 2.897246152011340e-001 -4.630050591893875e-002 2.449026827346457e-001 3.064076338516799e-001 -2.119400631355532e-001 4.764135265248032e-001
3.088757101010101e+000 2.821787218466396e-001 -4.855111827763592e-002 2.463050534782988e-001 3.026703152748500e-001 -2.095273836446233e-001 4.750102278696221e-001
3.092789420875421e+000 2.745308170141978e-001 -5.078555304225119e-002 2.479051109764865e-001 2.986459502227806e-001 -2.069638238028013e-001 4.732912337274778e-001
3.096821740740741e+000 2.667887459464385e-001 -5.300853842880304e-002 2.496963078370356e-001 2.943500734895196e-001 -2.042513204887941e-001 4.712544998493136e-001
3.100854060606061e+000 2.589601729046555e-001 -5.522488047546337e-002 2.516709146664519e-001 2.897983027790925e-001 -2.013935655084980e-001 4.689004989168549e-001
3.104886380471380e+000 2.510527572056581e-001 -5.743912600708190e-002 2.538207957026158e-001 2.850065930829205e-001 -1.983940890588337e-001 4.662295909182690e-001
3.108918700336700e+000 2.430741000651031e-001 -5.965558220864553e-002 2.561371856089264e-001 2.799911132386201e-001 -1.952567351142961e-001 4.632427780115743e-001
3.112951020202020e+000 2.350317930156698e-001 -6.187810059947352e-002 2.586108740578748e-001 2.747684154158802e-001 -1.919842658734647e-001 4.599399228993896e-001
3.116983340067340e+000 2.269331630240536e-001 -6.411072837285592e-002 2.612314052218643e-001 2.693544774403437e-001 -1.885839731430804e-001 4.563273004679197e-001
3.121015659932660e+000 2.187856356627474e-001 -6.635664474019842e-002 2.639882755950391e-001 2.637659941207588e-001 -1.850592320817415e-001 4.524064446676890e-001
3.125047979797980e+000 2.105964516277734e-001 -6.861883859311568e-002 2.668701472017989e-001 2.580194047930650e-001 -1.814151788662381e-001 4.481817864195735e-001
3.129080299663300e+000 2.023726936346158e-001 -7.090057181587439e-002 2.698613859472725e-001 2.521304050627420e-001 -1.776617174099118e-001 4.436660386762271e-001
3.133112619528619e+000 1.941213663437597e-001 -7.320277489651561e-002 2.729568240103478e-001 2.461164845483881e-001 -1.737958427111165e-001 4.388516488489765e-001
3.137144939393939e+000 1.858491970430980e-001 -7.552797628285024e-002 2.761397484177314e-001 2.399929400947794e-001 -1.698282924756429e-001 4.337539221588074e-001
3.141177259259259e+000 1.775627492217760e-001 -7.787768039756271e-002 2.793966230612109e-001 2.337754348967761e-001 -1.657657198978209e-001 4.283823515795152e-001
3.145209579124579e+000 1.692683599041081e-001 -8.025304325569804e-002 2.827134843906609e-001 2.274792786674264e-001 -1.616151697786781e-001 4.227478692214080e-001
3.149241898989899e+000 1.609721154639039e-001 -8.265489025666062e-002 2.860760124394851e-001 2.211193711838761e-001 -1.573840676483186e-001 4.168628751680219e-001
3.153274218855219e+000 1.526798271156805e-001 -8.508373807062708e-002 2.894696142075679e-001 2.147101506827814e-001 -1.530802054351774e-001 4.107412441949802e-001
3.157306538720539e+000 1.443970065377583e-001 -8.753981913666831e-002 2.928795196572627e-001 2.082655488085622e-001 -1.487117183548164e-001 4.043983000766350e-001
3.161338858585859e+000 1.361288418441899e-001 -9.002310749686093e-002 2.962908878616499e-001 2.017989531805834e-001 -1.442870496145213e-001 3.978507530480887e-001
3.165371178451178e+000 1.278801741913007e-001 -9.253334460029272e-002 2.996889201930778e-001 1.953231785925381e-001 -1.398149009841180e-001 3.911165976156477e-001
3.169403498316498e+000 1.196554755529148e-001 -9.507006378773308e-002 3.030589783160135e-001 1.888504479038822e-001 -1.353041702466447e-001 3.842149717855082e-001
3.173435818181818e+000 1.114588284078420e-001 -9.763261274115598e-002 3.063867060165227e-001 1.823923833930573e-001 -1.307638796962868e-001 3.771659846348048e-001
3.177468138047138e+000 1.032939084698907e-001 -1.002201739169473e-001 3.096581544224159e-001 1.759600088898750e-001 -1.262031013223421e-001 3.699905226858805e-001
3.181500457912458e+000 9.516397205614659e-002 -1.028317832143710e-001 3.128599098835975e-001 1.695637628980968e-001 -1.216308832432250e-001 3.627100443247217e-001
3.185532777777778e+000 8.707184962280004e-002 -1.054663471746355e-001 3.159792212843973e-001 1.632135228411378e-001 -1.170561788136312e-001 3.553463649459856e-001
3.189565097643098e+000 7.901994621954682e-002 -1.081226595272047e-001 3.190041185514210e-001 1.569186398141599e-001 -1.124877768582892e-001 3.479214276104709e-001
3.193597417508418e+000 7.101024875520544e-002 -1.107994181268555e-001 3.219235120531916e-001 1.506879823397391e-001 -1.079342317852521e-001 3.404570545586181e-001
3.197629737373737e+000 6.304433961157503e-002 -1.134952421917481e-001 3.247272673963269e-001 1.445299877462007e-001 -1.034037955369525e-001 3.329746855617877e-001
3.201662057239057e+000 5.512341603287869e-002 -1.162086879166266e-001 3.274062584943265e-001 1.384527206679728e-001 -9.890435675493434e-002 3.254951216106348e-001
3.205694377104377e+000 4.724831426364130e-002 -1.189382596477624e-001 3.299524084128088e-001 1.324639385672582e-001 -9.444339440402524e-002 3.180383002698791e-001
3.209726696969697e+000 3.941953683621235e-002 -1.216824150676394e-001 3.323587260978239e-001 1.265711638911704e-001 -9.002794922674177e-002 3.106231227312205e-001
3.213759016835017e+000 3.163728162277835e-002 -1.244395656924926e-001 3.346193359561416e-001 1.207817622915124e-001 -8.566460573457142e-002 3.032673294442801e-001
3.217791336700337e+000 2.390147248189454e-002 -1.272080756172147e-001 3.367294889804546e-001 1.151030260664193e-001 -8.135947176721958e-002 2.959874043956707e-001
3.221823656565657e+000 1.621179239567682e-002 -1.299862601068109e-001 3.386855492888094e-001 1.095422607218636e-001 -7.711815064440797e-002 2.887984957838344e-001
3.225855976430976e+000 8.567719721433010e-003 -1.327723832675560e-001 3.404849596250462e-001 1.041068712209871e-001 -7.294571170658266e-002 2.817143564335682e-001
3.229888296296296e+000 9.685672762289407e-004 -1.355646528916712e-001 3.421261926056635e-001 9.880444489712661e-002 -6.884666668413503e-002 2.747473121111731e-001
3.233920616161616e+000 -6.586476042673387e-003 -1.383612105599572e-001 3.436086926801378e-001 9.364282951849200e-002 -6.482495509352441e-002 2.679082624274394e-001
3.237952936026936e+000 -1.409830087172807e-002 -1.411601156015512e-001 3.449328108012059e-001 8.863020573775310e-002 -6.088393817950277e-002 2.612067138464290e-001
3.241985255892256e+000 -2.156783003213538e-002 -1.439593224942044e-001 3.460997311885923e-001 8.377515274568809e-002 -5.702639994109884e-002 2.546508402029440e-001
3.246017575757576e+000 -2.899596827650081e-002 -1.467566522218538e-001 3.471113884057603e-001 7.908670530946289e-002 -5.325455582196823e-002 2.482475648057826e-001
3.250049895622896e+000 -3.638354899727807e-002 -1.495497581147902e-001 3.479703739139048e-001 7.457440076950586e-002 -4.957007173648663e-002 2.420026605872451e-001
3.254082215488215e+000 -4.373127753263156e-002 -1.523360860377705e-001 3.486798349017722e-001 7.024831596913668e-002 -4.597409589103008e-002 2.359208714150707e-001
3.258114535353535e+000 -5.103967099303786e-002 -1.551128286524792e-001 3.492433713308362e-001 6.611909484743918e-002 -4.246730475088893e-002 2.300060623586252e-001
3.262146855218855e+000 -5.830899483614271e-002 -1.578768740255339e-001 3.496649343369967e-001 6.219796697292905e-002 -3.904996256036214e-002 2.242614002287178e-001
3.266179175084175e+000 -6.553919615297867e-002 -1.606247493438127e-001 3.499487243910355e-001 5.849675691987989e-002 -3.572199169954424e-002 2.186895559027354e-001
3.270211494949495e+000 -7.272983341039552e-002 -1.633525606927373e-001 3.500990900087295e-001 5.502788501293451e-002 -3.248305224516094e-002 2.132929237698757e-001
3.274243814814815e+000 -7.988000302547101e-002 -1.660559301455407e-001 3.501204331942769e-001 5.180436040330824e-002 -2.933263197977275e-002 2.080738642669678e-001
3.278276134680135e+000 -8.698826405165003e-002 -1.687299320660394e-001 3.500171234003163e-001 4.883976651738092e-002 -2.627014693401877e-002 2.030349701599180e-001
3.282308454545454e+000 -9.405256255631837e-002 -1.713690316232412e-001 3.497934113520046e-001 4.614823758835881e-002 -2.329504863226539e-002 1.981793410642382e-001
3.286340774410774e+000 -1.010701570733440e-001 -1.739670299436460e-001 3.494533340090862e-001 4.374442494818946e-002 -2.040693471639259e-002 1.935108509655395e-001
3.290373094276094e+000 -1.080375462591179e-001 -1.765170217407748e-001 3.490006116581430e-001 4.164345275890836e-002 -1.760566431159579e-002 1.890344093821687e-001
3.294405414141414e+000 -1.149503995306646e-001 -1.790113724789282e-001 3.484385427437630e-001 3.986086336972762e-002 -1.489148200400892e-002 1.847562231885480e-001
3.298437734006734e+000 -1.218034908096107e-001 -1.814417232059897e-001 3.477698988659747e-001 3.841255238660874e-002 -1.226515304263145e-002 1.806840586210778e-001
3.302470053872054e+000 -1.285906347898751e-001 -1.837990319288330e-001 3.469968203135789e-001 3.731469384458353e-002 -9.728110187021823e-003 1.768274977958517e-001
3.306502373737374e+000 -1.353046252572764e-001 -1.860736601125439e-001 3.461207136594767e-001 3.658365645251072e-002 -7.282611962621378e-003 1.731981866514467e-001
3.310534693602694e+000 -1.419371764291632e-001 -1.882555107472874e-001 3.451421517390306e-001 3.623591187793616e-002 -4.931913533941924e-003 1.698100727018475e-001
3.314567013468013e+000 -1.484788707134800e-001 -1.903342200371396e-001 3.440607713205616e-001 3.628793580187475e-002 -2.680452819066124e-003 1.666796269306136e-001
3.318599333333333e+000 -1.549191195648853e-001 -1.922993980731722e-001 3.428751588037154e-001 3.675610285165278e-002 -5.340535456561452e-004 1.638260394073012e-001
3.322631653198653e+000 -1.612461484058039e-001 -1.941409050304475e-001 3.415827115880226e-001 3.765657733041654e-002 1.499856029704677e-003 1.612713762172602e-001
3.326663973063973e+000 -1.674470206889298e-001 -1.958491396509750e-001 3.401794630269201e-001 3.900520256630197e-002 3.412013826834759e-003 1.590406851948585e-001
3.330696292929293e+000 -1.735077172430564e-001 -1.974153089526820e-001 3.386598637899498e-001 4.081739295483142e-002 5.191093556609228e-003 1.571620377720996e-001
3.334728612794613e+000 -1.794132827492244e-001 -1.988316460462347e-001 3.370165223096031e-001 4.310803394454130e-002 6.823487906958161e-003 1.556664908432067e-001
3.338760932659933e+000 -1.851480414454409e-001 -2.000915493482365e-001 3.352399207590721e-001 4.589139522258529e-002 8.293125265380187e-003 1.545879450534085e-001
3.342793252525253e+000 -1.906958706538236e-001 -2.011896311003802e-001 3.333181404613271e-001 4.918106121540768e-002 9.581343534703267e-003 1.539628688266717e-001
3.346825572390572e+000 -1.960405065044653e-001 -2.021216820778913e-001 3.312366492903435e-001 5.298988180187182e-002 1.066684451377705e-002 1.538298545646547e-001
3.350857892255892e+000 -2.011658458140391e-001 -2.028845766145289e-001 3.289782163318080e-001 5.732994508792871e-002 1.152574761864752e-002 1.542289744060730e-001
3.354890212121212e+000 -2.060562059399297e-001 -2.034761522337423e-001 3.265230192432664e-001 6.221257243656935e-002 1.213175346000631e-002 1.552009068521106e-001
3.358922531986532e+000 -2.106965120009630e-001 -2.038950987002770e-001 3.238489977276531e-001 6.764833361538479e-002 1.245641932025255e-002 1.567858117121485e-001
3.362954851851852e+000 -2.150723955832070e-001 -2.041408826679354e-001 3.209324871514064e-001 7.364707792725700e-002 1.246954280885112e-002 1.590219385715567e-001
3.366987171717172e+000 -2.191702065131949e-001 -2.042137195305145e-001 3.177491415326848e-001 8.021797589519762e-002 1.213964533303939e-002 1.619439709911330e-001
3.371019491582492e+000 -2.229769552273839e-001 -2.041145884678306e-001 3.142751251233927e-001 8.736956461087606e-002 1.143453959669854e-002 1.655811461006488e-001
3.375051811447811e+000 -2.264802139278121e-001 -2.038452744683628e-001 3.104885221367461e-001 9.510978783938215e-002 1.032195781181510e-002 1.699552333641930e-001
3.379084131313131e+000 -2.296680077592977e-001 -2.034084149593836e-001 3.063708918745448e-001 1.034460202847670e-001 8.770216016223430e-003 1.750784796791572e-001
3.383116451178451e+000 -2.325287233970041e-001 -2.028075287781548e-001 3.019088823034020e-001 1.123850648713656e-001 6.748891802007278e-003 1.809516360265775e-001
3.387148771043771e+000 -2.350510546735432e-001 -2.020470095338547e-001 2.970958062095473e-001 1.219331123974887e-001 4.229489710557399e-003 1.875621968017361e-001
3.391181090909091e+000 -2.372239960936260e-001 -2.011320716401874e-001 2.919330770503021e-001 1.320956538168836e-001 1.186060947171846e-003 1.948830029388063e-001
3.395213410774411e+000 -2.390368866483253e-001 -2.000686438916797e-001 2.864313936147761e-001 1.428773374039905e-001 -2.404262141882549e-003 2.028713648223823e-001
3.399245730639731e+000 -2.404794989450599e-001 -1.988632119422065e-001 2.806115586515958e-001 1.542817665699116e-001 -6.560859305578507e-003 2.114688441882174e-001
3.403278050505050e+000 -2.415421633092496e-001 -1.975226173645439e-001 2.745048249635535e-001 1.663112384460496e-001 -1.129938760241992e-002 2.206017995183935e-001
3.407310370370370e+000 -2.422159139507160e-001 -1.960538266051650e-001 2.681526865820917e-001 1.789664281154122e-001 -1.663175923985505e-002 2.301827473795700e-001
3.411342690235690e+000 -2.424926436549218e-001 -1.944636864782725e-001 2.616060726699438e-001 1.922460291482429e-001 -2.256635684298502e-002 2.401125237745045e-001
3.415375010101010e+000 -2.423652548983113e-001 -1.927586832951809e-001 2.549239541704332e-001 2.061463660275587e-001 -2.910848752597717e-002 2.502831522769902e-001
3.419407329966330e+000 -2.418277998287264e-001 -1.909447216786948e-001 2.481714299754395e-001 2.206609960887197e-001 -3.626105452617884e-002 2.605812532240476e-001
3.423439649831650e+000 -2.408756053969019e-001 -1.890269377173495e-001 2.414174105427910e-001 2.357803206152742e-001 -4.402540220175887e-002 2.708917742189861e-001
3.427471969696970e+000 -2.395053790504734e-001 -1.870095598102499e-001 2.347320527780591e-001 2.514912281549848e-001 -5.240226519274314e-002 2.811017897592332e-001
3.431504289562290e+000 -2.377152895797584e-001 -1.848958290011078e-001 2.281841178970860e-001 2.677767928023329e-001 -6.139273174945530e-002 2.911041052149492e-001
3.435536609427609e+000 -2.355050224834502e-001 -1.826879871395386e-001 2.218384273774668e-001 2.846160436750584e-001 -7.099912130276824e-002 3.008004139889724e-001
